Gene.id,Neutrophil,RBC,Bcell,Monocyte,CD4.Tcell,CD8.Tcell,Platelet
ENSG00000104921,-0.031068681,-0.03282366,0.003996752,-0.032276203,-0.032769525,-0.032666732,-0.032637245
ENSG00000100721,-0.030590591,-0.03282366,-0.011273171,-0.032792688,-0.032805858,-0.032769598,-0.032705359
ENSG00000240505,-0.032729283,-0.032821743,-0.026839972,-0.032816345,-0.032775071,-0.032801991,-0.03282366
ENSG00000187912,-0.028686684,-0.03282366,-0.019959588,-0.032139,-0.03277623,-0.032774556,-0.032786053
ENSG00000101017,-0.032044755,-0.032820967,-0.01994323,-0.030703115,-0.032608381,-0.032614917,-0.032514382
ENSG00000196735,-0.030816244,-0.03282366,0.013939671,-0.022199685,-0.030138146,-0.030198049,-0.03267959
ENSG00000152689,-0.032696589,-0.032640594,-0.028553421,-0.032797187,-0.032571846,-0.032640799,-0.032798787
ENSG00000211825,-0.025538089,-0.03282366,-0.023344297,-0.032653917,-0.032563492,-0.03260818,-0.032116379
ENSG00000065923,-0.032420346,-0.032821625,-0.026618517,-0.032539785,-0.032087031,-0.032334046,-0.032799692
ENSG00000254087,0.033100443,-0.032817057,0.036393414,0.002367989,-0.032246579,-0.032215996,-0.030984615
ENSG00000233308,-0.032805064,-0.03282366,-0.030792932,-0.032806851,-0.03282366,-0.03282366,-0.03282366
ENSG00000197943,-0.020767153,-0.03282366,-0.019769376,-0.029895441,-0.032644649,-0.031993059,-0.032785123
ENSG00000186265,-0.031729064,-0.03282366,-0.028046643,-0.032809611,-0.032238651,-0.032660171,-0.032813904
ENSG00000167604,-0.029360703,-0.03282366,-0.011042575,-0.017978626,-0.0309483,-0.030847751,-0.032710867
ENSG00000184293,-0.032425022,-0.03282366,-0.027348766,-0.032426278,-0.031520702,-0.032076554,-0.03282366
ENSG00000105246,-0.032794856,-0.03282366,-0.030971813,-0.03260117,-0.032792659,-0.032806543,-0.03282366
ENSG00000089127,-0.029301103,-0.03282366,-0.024074246,-0.024875485,-0.032150441,-0.032517101,-0.032595192
ENSG00000161405,-0.027926507,-0.03282366,-0.018868124,-0.032781276,-0.026426684,-0.02605625,-0.032728749
ENSG00000124243,-0.032461464,-0.032821865,-0.029132427,-0.03279512,-0.031927773,-0.031452691,-0.032801462
ENSG00000137265,-0.032109014,-0.03282366,-0.026272908,-0.032509558,-0.029986819,-0.030308263,-0.032780849
ENSG00000169508,-0.019190474,-0.03282366,0.077910785,-0.00094082,0.077055862,0.021542008,-0.032540748
ENSG00000204475,-0.030381411,-0.03282366,-0.025651887,-0.032730806,-0.031137718,-0.0292149,-0.032605407
ENSG00000189057,-0.032742907,-0.03282366,-0.031153315,-0.032819179,-0.032511095,-0.032738316,-0.03281121
ENSG00000124151,-0.025583807,-0.032804216,-0.007242033,-0.0282129,-0.02305146,-0.025417982,-0.032690572
ENSG00000237513,-0.03207679,-0.03282366,-0.02788098,-0.031802247,-0.031630257,-0.031697078,-0.03282366
ENSG00000026751,-0.026837987,-0.03282366,-0.022114269,-0.030190588,-0.0313631,-0.026943497,-0.03269678
ENSG00000145287,-0.028338936,-0.03282366,-0.017892371,-0.022353601,-0.027265523,-0.027535698,-0.032611458
ENSG00000196664,-0.032082352,-0.03282366,-0.031548943,-0.031949495,-0.03282366,-0.032821551,-0.032814427
ENSG00000162511,0.251005653,-0.032761286,0.367348179,0.261717064,0.168758377,0.115625124,-0.027851089
ENSG00000136286,-0.01832476,-0.03282288,-0.00183765,-0.003183685,-0.005161383,-0.008570465,-0.032666595
ENSG00000125726,-0.032660187,-0.03282366,-0.031374632,-0.03281801,-0.032052835,-0.032020251,-0.032792267
ENSG00000198833,-0.018061239,-0.032774471,0.000346807,-0.018651776,-0.017390034,-0.021268042,-0.031113985
ENSG00000111335,-0.028230739,-0.03282366,-0.026102811,-0.026173439,-0.02934341,-0.030616639,-0.032673939
ENSG00000115232,-0.01726999,-0.032331715,-0.010607368,-0.023731783,-0.014663109,-0.017050866,-0.032778006
ENSG00000073111,-0.032508886,-0.032797276,-0.03134231,-0.032758319,-0.031440501,-0.031767754,-0.032794226
ENSG00000134516,-0.016949267,-0.03282263,-0.013421228,-0.01986584,-0.017012847,-0.020050559,-0.032698963
ENSG00000197471,-0.022479161,-0.032770177,-0.020821606,-0.023447897,-0.025225947,-0.026746837,-0.032636349
ENSG00000234883,-0.032528219,-0.03282366,-0.031177226,-0.032634291,-0.032019252,-0.032068133,-0.03282366
ENSG00000121594,-0.032804313,-0.03282366,-0.031840423,-0.032785798,-0.032587388,-0.032600506,-0.03282366
ENSG00000121210,-0.024540839,-0.032276365,-0.018207126,-0.026919692,-0.021798673,-0.024749572,-0.032581041
ENSG00000114978,-0.010285094,-0.03271796,-0.000721493,-0.012891291,-0.008960805,-0.014929899,-0.031100376
ENSG00000224565,-0.032806444,-0.03282366,-0.032192219,-0.03282366,-0.03282366,-0.03282366,-0.03282366
ENSG00000112029,-0.032410018,-0.032802349,-0.031397645,-0.032649755,-0.031709002,-0.031860324,-0.032820524
ENSG00000167900,-0.032412661,-0.032695638,-0.030793148,-0.03220963,-0.031133894,-0.031902456,-0.03282366
ENSG00000224220,-0.032794384,-0.03282366,-0.032275534,-0.03282366,-0.03282366,-0.03282366,-0.03282366
ENSG00000068489,-0.032198237,-0.032763598,-0.031389665,-0.032187124,-0.032316332,-0.032538149,-0.032808925
ENSG00000197299,-0.031968799,-0.032777763,-0.031799188,-0.032727674,-0.03219542,-0.032301684,-0.032814653
ENSG00000233175,-0.03212177,-0.03282366,-0.031666212,-0.032174299,-0.031874664,-0.031716564,-0.032813173
ENSG00000271913,-0.031976223,-0.032822458,-0.031795015,-0.032149037,-0.032216386,-0.032380896,-0.03282366
ENSG00000250155,-0.032377522,-0.03282366,-0.031980898,-0.032390442,-0.032674832,-0.032728842,-0.032699169
ENSG00000048462,-0.032637679,-0.03282366,-0.032400064,-0.03282366,-0.032788056,-0.032804001,-0.03282366
ENSG00000233791,-0.032578136,-0.032816166,-0.032349355,-0.032496446,-0.032770099,-0.032791398,-0.032810423
ENSG00000140451,-0.032559319,-0.032817812,-0.032361709,-0.032812505,-0.032721068,-0.032585272,-0.032818496
ENSG00000176208,-0.03253055,-0.03220212,-0.032119424,-0.032673159,-0.032336052,-0.032311076,-0.03282366
ENSG00000228863,-0.032560912,-0.03282366,-0.032474115,-0.032773244,-0.032717409,-0.032714326,-0.03282366
ENSG00000104970,-0.032754122,-0.03282366,-0.032584945,-0.032815215,-0.032821071,-0.032776486,-0.032814276
ENSG00000261346,-0.032719218,-0.03282366,-0.032696627,-0.032811276,-0.032785696,-0.032697887,-0.032806459
ENSG00000188610,-0.032787601,-0.032812439,-0.032706553,-0.032712345,-0.032762414,-0.032780181,-0.03282366
ENSG00000102962,-0.032813194,-0.03282366,-0.032769765,-0.032811838,-0.03277383,-0.032816157,-0.03282366
ENSG00000211747,-0.026901072,-0.03282366,-0.030721403,-0.032760777,0.017198597,-0.020610156,-0.032619868
ENSG00000232869,-0.028776628,-0.03282366,-0.030933851,-0.032802126,0.009325562,-0.003244975,-0.032614291
ENSG00000211734,-0.030366926,-0.03282366,-0.031991383,-0.032770551,-0.008586101,-0.023772498,-0.03254704
ENSG00000211721,-0.030994405,-0.03282366,-0.032270186,-0.03282366,-0.018972549,-0.028240238,-0.03282366
ENSG00000081059,-0.027099812,-0.03282366,-0.02840673,-0.032720428,0.018358571,0.002155318,-0.032597834
ENSG00000237702,-0.030054574,-0.03282366,-0.032192824,-0.03282366,-0.014838106,-0.025937661,-0.032639152
ENSG00000230099,-0.031124489,-0.03282366,-0.032261428,-0.03282366,-0.020457531,-0.028197569,-0.03282366
ENSG00000211746,-0.028993605,-0.03282366,-0.031876355,-0.032776612,-0.008017169,-0.01954469,-0.032453363
ENSG00000211751,0.020372657,-0.032814704,-0.010325953,-0.032026315,0.240736224,0.157815125,-0.030387263
ENSG00000211724,-0.031525424,-0.03282366,-0.03231509,-0.03282366,-0.022838022,-0.02911329,-0.03282366
ENSG00000211745,-0.031610928,-0.03282366,-0.031934611,-0.032747556,-0.020954835,-0.02335579,-0.03282366
ENSG00000211793,-0.031312083,-0.03282366,-0.032322834,-0.03282366,-0.025381127,-0.0316243,-0.032762626
ENSG00000226660,-0.029668742,-0.03282366,-0.031745635,-0.032803098,-0.017033725,-0.021155481,-0.03276654
ENSG00000211725,-0.032207235,-0.03282366,-0.032654524,-0.03282366,-0.027326674,-0.031002544,-0.03282366
ENSG00000211803,-0.031685289,-0.03282366,-0.032437694,-0.03282366,-0.026335353,-0.031426463,-0.03282366
ENSG00000241657,-0.031348995,-0.03282366,-0.032509294,-0.032802443,-0.025441382,-0.025820552,-0.03270578
ENSG00000211794,-0.031035394,-0.03282366,-0.032279655,-0.03282366,-0.023878171,-0.029325752,-0.032733256
ENSG00000211788,-0.029436261,-0.03282366,-0.032111096,-0.03282366,-0.020292216,-0.026535228,-0.032690063
ENSG00000182866,-0.01742704,-0.03282366,-0.026328879,-0.03265773,0.019587065,0.008162311,-0.032279908
ENSG00000211786,-0.031649238,-0.03282366,-0.032527324,-0.032808366,-0.026095595,-0.029891835,-0.032781174
ENSG00000211796,-0.031849628,-0.03282366,-0.032403819,-0.03282366,-0.026491842,-0.030184846,-0.03282366
ENSG00000211753,-0.028383664,-0.03282366,-0.031793665,-0.03272853,-0.011863665,-0.01368262,-0.030841719
ENSG00000198821,-0.021367382,-0.032821973,-0.027124993,-0.032585456,0.006768308,-0.003208693,-0.032316957
ENSG00000211807,-0.031991193,-0.03282366,-0.032584812,-0.03282366,-0.027881914,-0.031370673,-0.032756489
ENSG00000141293,-0.028807784,-0.032785101,-0.02615051,-0.03274193,-0.00695793,-0.015061187,-0.032442241
ENSG00000211801,-0.031109092,-0.03282366,-0.032190838,-0.03282366,-0.025744501,-0.026575989,-0.032753551
ENSG00000211765,-0.02897725,-0.03282366,-0.024505035,-0.03282366,-0.009408504,-0.017093602,-0.03282366
ENSG00000211795,-0.031160562,-0.03282366,-0.032454335,-0.03282366,-0.026414057,-0.029336798,-0.03282366
ENSG00000211785,-0.030099556,-0.03282366,-0.032040162,-0.032747276,-0.023067345,-0.025906744,-0.032717568
ENSG00000211777,-0.03132263,-0.03282366,-0.032614549,-0.03282366,-0.027199211,-0.03019804,-0.032800493
ENSG00000211789,-0.030031463,-0.03282366,-0.032313718,-0.032745846,-0.025071227,-0.027217784,-0.032769621
ENSG00000211820,-0.031704392,-0.03282366,-0.032706205,-0.03282366,-0.028874676,-0.031613508,-0.03282366
ENSG00000233387,-0.03240051,-0.03282366,-0.032358945,-0.032760929,-0.028713283,-0.031469882,-0.03282366
ENSG00000211810,-0.031556664,-0.03282366,-0.032487071,-0.03282366,-0.028042442,-0.030105577,-0.03282366
ENSG00000242114,-0.03267191,-0.03282366,-0.032259375,-0.032655218,-0.029529984,-0.030005011,-0.03282366
ENSG00000211791,-0.030795672,-0.03282366,-0.032534891,-0.03282366,-0.027678037,-0.028508274,-0.03258905
ENSG00000078589,-0.023365231,-0.03282366,-0.017501656,-0.032746838,-0.004019858,-0.017799201,-0.032570247
ENSG00000211806,-0.031899418,-0.03282366,-0.032529876,-0.03282366,-0.029070263,-0.031351123,-0.032793825
ENSG00000204110,-0.032490935,-0.03282366,-0.032676677,-0.03282366,-0.030278661,-0.030818129,-0.032778879
ENSG00000255987,-0.031856791,-0.032807492,-0.032612742,-0.032803098,-0.029608943,-0.030630983,-0.03282366
ENSG00000126353,-0.024600136,-0.03282366,-0.016946351,-0.032716657,-0.007788987,-0.010730748,-0.031979886
ENSG00000117090,-0.031082179,-0.03282366,-0.026634415,-0.032756741,-0.025873891,-0.028627625,-0.032792679
ENSG00000211797,-0.031399824,-0.03282366,-0.032517887,-0.03282366,-0.029013053,-0.031052626,-0.03272429
ENSG00000141682,-0.02865936,-0.032802341,-0.005339348,-0.022439258,0.009802051,-0.001492542,-0.032818281
ENSG00000185905,0.020754432,-0.03282366,-0.018625382,-0.022820508,0.026179212,0.020372288,-0.032525973
ENSG00000059804,0.010093602,-0.032813713,0.009968651,0.023553693,0.154543717,0.066204894,-0.030820673
ENSG00000226979,-0.032027537,-0.03282366,-0.031210521,-0.032768838,-0.027973025,-0.029097229,-0.032297577
ENSG00000135925,-0.032725109,-0.03282366,-0.032242441,-0.032813512,-0.031069811,-0.031348517,-0.03282366
ENSG00000211779,-0.031738857,-0.03282366,-0.032543369,-0.032799067,-0.030524274,-0.031044112,-0.03282366
ENSG00000139626,-0.025228292,-0.03282366,-0.022391521,-0.031198923,-0.01800939,-0.020504932,-0.032794144
ENSG00000082074,0.012236487,-0.032812123,-0.022056598,-0.015669311,0.012460458,-0.008145108,-0.031451455
ENSG00000132819,-0.021537333,0.090685237,0.055719377,-0.025546195,0.113595164,0.108881884,-0.029117149
ENSG00000150637,-0.031902251,-0.032820666,-0.032250696,-0.032781131,-0.028898929,-0.031335349,-0.031905875
ENSG00000081320,-0.006563145,-0.032267091,0.008572717,-0.004330893,0.047417019,0.027256132,-0.032712194
ENSG00000170571,-0.014236174,-0.032814596,-0.018847217,-0.022910304,0.001073456,-0.0084532,-0.03275047
ENSG00000174500,-0.03219533,-0.03282366,-0.031550929,-0.03280993,-0.030459656,-0.031873736,-0.032763271
ENSG00000115165,-0.00812997,-0.03282366,0.014012372,-0.006060011,0.022027322,-0.002003069,-0.032493954
ENSG00000101109,-0.009747543,-0.032747901,-0.015368777,-0.025245657,-0.004809759,-0.010690882,-0.032393057
ENSG00000145365,-0.030708418,-0.03282366,-0.03032343,-0.032542566,-0.029386316,-0.030946396,-0.032818002
ENSG00000155307,-0.027191571,-0.03282366,-0.026549964,-0.024762813,-0.018032447,-0.023673874,-0.032781919
ENSG00000260997,-0.030456474,-0.03282366,-0.024821186,-0.026667343,-0.024408418,-0.024905015,-0.032811077
ENSG00000117091,-0.014522088,-0.03282366,0.008639412,-0.001334662,0.012854489,0.001796264,-0.032438047
ENSG00000156127,-0.027120825,-0.03282366,-0.031031622,-0.029316734,-0.025796724,-0.029212827,-0.032762315
ENSG00000070831,-0.032131746,-0.03279339,-0.029442582,-0.031057634,-0.029032635,-0.029601338,-0.032816977
ENSG00000030419,-0.031376267,-0.032823104,-0.031664534,-0.032816588,-0.031232297,-0.031961739,-0.032816784
ENSG00000154165,-0.032109813,-0.03282366,-0.031696761,-0.03282366,-0.031265767,-0.032182899,-0.03282366
ENSG00000127311,-0.031425068,-0.032814779,-0.032207912,-0.032533759,-0.030733733,-0.030981988,-0.03281233
ENSG00000167513,-0.032725516,-0.03282162,-0.032666912,-0.032696506,-0.031626465,-0.032092345,-0.032805639
ENSG00000164104,0.008773074,-0.032377212,0.001542981,-0.005617608,0.009707545,0.002509045,-0.032394704
ENSG00000110031,-0.023396623,-0.032818142,-0.021325669,-0.021468283,-0.018925796,-0.021312979,-0.032521482
ENSG00000185262,0.006434173,-0.029171984,0.012922481,-0.000599965,0.036937955,0.021029136,-0.031043847
ENSG00000085117,-0.018781965,-0.032311531,-0.019632931,-0.029118748,-0.017836767,-0.026057559,-0.03028188
ENSG00000139725,-0.032241811,-0.032820357,-0.03206226,-0.03247632,-0.031378949,-0.031408414,-0.032815879
ENSG00000240403,-0.03227692,-0.03282366,-0.032319045,-0.032786764,-0.031643131,-0.031963002,-0.032785225
ENSG00000137310,-0.032108137,-0.032810192,-0.03111979,-0.032640148,-0.031094769,-0.031494236,-0.032371664
ENSG00000116830,-0.032335549,-0.032822323,-0.031856511,-0.032378954,-0.03180711,-0.031968766,-0.032809488
ENSG00000123908,-0.028754323,-0.031394136,-0.030034457,-0.03134412,-0.028522871,-0.029200522,-0.032739366
ENSG00000148773,-0.032624675,-0.032428745,-0.032658799,-0.032792567,-0.03191298,-0.032446103,-0.032820844
ENSG00000145386,-0.032544813,-0.032796899,-0.032516882,-0.032727748,-0.032117077,-0.032324852,-0.032819363
ENSG00000237350,-0.032487767,-0.032776389,-0.03217276,-0.032237516,-0.032017409,-0.032403923,-0.03282366
ENSG00000171848,-0.032722844,-0.032810872,-0.032732838,-0.032815529,-0.03238744,-0.03258211,-0.032816884
ENSG00000166803,-0.032781431,-0.032792669,-0.03279988,-0.032814387,-0.032560705,-0.032652961,-0.03282366
ENSG00000137804,-0.03267069,-0.032795248,-0.032676095,-0.032757416,-0.032486754,-0.032594315,-0.032811114
ENSG00000253882,-0.03277536,-0.03282366,-0.032750174,-0.032816496,-0.032589401,-0.032678144,-0.03282366
ENSG00000248503,-0.032571078,-0.032661386,-0.032543852,-0.032688452,-0.032403734,-0.032493931,-0.032813777
ENSG00000090889,-0.032796765,-0.032655472,-0.032784483,-0.03282366,-0.03264218,-0.032741233,-0.03282366
ENSG00000203812,-0.032690639,-0.032761665,-0.032787718,-0.032665976,-0.03265448,-0.032803643,-0.03282366
ENSG00000115163,-0.032803814,-0.032775602,-0.032783857,-0.032810564,-0.032656381,-0.032729449,-0.03282366
ENSG00000229839,-0.032764858,-0.03282366,-0.032769923,-0.03278594,-0.032744165,-0.032805704,-0.032817112
ENSG00000163009,-0.032783245,-0.03282094,-0.032803944,-0.03282366,-0.032770629,-0.032792914,-0.03282366
ENSG00000221887,-0.032822277,-0.03282366,-0.032813524,-0.03282366,-0.032810028,-0.032819897,-0.03282366
ENSG00000182162,-0.032821177,-0.03282366,-0.03282366,-0.03282366,-0.032814733,-0.03282366,-0.03282366
ENSG00000256039,-0.030802516,-0.03282366,-0.032255327,-0.03282366,-0.032747229,-0.019264044,-0.032754399
ENSG00000111537,-0.032432838,-0.03282366,-0.031892115,-0.032816553,-0.029294085,-0.025515377,-0.03282366
ENSG00000105374,0.045002546,-0.03282366,0.031396831,-0.025583347,-0.021967543,0.168924627,-0.030058834
ENSG00000197540,-0.015657095,-0.032722814,-0.025797201,-0.032383945,-0.009038487,0.025670678,-0.032569189
ENSG00000125657,-0.03273096,-0.03282366,-0.027703863,-0.031315853,-0.029898993,-0.019510863,-0.03282366
ENSG00000103522,-0.031841098,-0.03282366,-0.031184996,-0.032665312,-0.027134696,-0.022262329,-0.03279287
ENSG00000100450,-0.00288036,-0.03282366,-0.00989572,-0.032414028,-0.028247323,0.026815429,-0.03167312
ENSG00000077984,0.054200844,-0.03282366,-0.013006236,-0.031557706,-0.010737881,0.074471605,-0.030987771
ENSG00000158050,-0.026055025,-0.03282366,0.017197136,0.072779723,0.130410196,0.27967725,-0.032219982
ENSG00000020633,-0.015590665,-0.03282366,0.005018517,-0.021676686,0.080629665,0.11774187,-0.032432881
ENSG00000173762,-0.025987763,-0.03282366,-0.029306432,-0.028455647,-0.00413246,0.003150355,-0.032573073
ENSG00000027869,-0.02936426,-0.03282366,-0.030745929,-0.032782306,-0.022470781,-0.02146231,-0.032665705
ENSG00000100385,-0.021048316,-0.03282366,-0.02439954,-0.032575005,-0.004499459,-0.002177004,-0.032631792
ENSG00000172543,-0.013213773,-0.03282366,-0.023990502,-0.03254668,-0.02641707,0.009989973,-0.027444785
ENSG00000153898,-0.03147878,-0.03282366,-0.029444131,-0.032665211,-0.028860816,-0.023804103,-0.032809687
ENSG00000056558,-0.028463497,-0.032822605,-0.027517993,-0.030956434,-0.014666536,-0.011955722,-0.032722981
ENSG00000073861,-0.024783511,-0.03282366,-0.026120329,-0.032744179,-0.023108252,-0.011811615,-0.032616671
ENSG00000211694,-0.02936938,-0.03282366,-0.030318551,-0.032772936,-0.026344858,-0.023551276,-0.032800177
ENSG00000232208,-0.032389185,-0.03282366,-0.032683514,-0.03282366,-0.032748271,-0.031012892,-0.032789502
ENSG00000100298,-0.032032605,-0.03282366,-0.031987669,-0.032775221,-0.030511468,-0.02959094,-0.032804438
ENSG00000205045,-0.030427575,-0.03282366,-0.031878253,-0.032778676,-0.029464454,-0.02908207,-0.032788671
ENSG00000164674,-0.023670507,-0.032816609,-0.030142459,-0.029822444,-0.023926009,-0.017754849,-0.032773838
ENSG00000170340,-0.025024763,-0.032752282,-0.025554135,-0.029346983,-0.017778816,-0.015519338,-0.032794242
ENSG00000147168,-0.017079672,-0.03282366,-0.019690073,-0.027419373,-0.008065244,-0.006106451,-0.03218762
ENSG00000134242,-0.025764446,-0.032802497,-0.026007319,-0.030780072,-0.024246076,-0.02281036,-0.032791618
ENSG00000100226,-0.024943187,-0.032069259,-0.023585655,-0.027420256,-0.013999683,-0.013198412,-0.032355431
ENSG00000254328,-0.032774913,-0.03282366,-0.032227347,-0.032680964,-0.032094617,-0.031314115,-0.03282366
ENSG00000130810,-0.03245018,-0.03282366,-0.031868736,-0.032441591,-0.031282593,-0.030658096,-0.03282366
ENSG00000239713,-0.027503502,-0.032808636,-0.027058503,-0.030264964,-0.029541289,-0.025122728,-0.03267328
